StichtagDatJahr,QuarSort,QuarCd,QuarLang,KreisSort,WegOrtSort,WegOrtLang,WegBezirkSort,WegBezirkLang,WegKtSort,WegKtLang,WegLandSort,WegLandLang,WegRegionSort,WegRegionLang,WegKontinentSort,WegKontinentLang,AnzWezuWir
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8535,"Saudi-Arabien",44,"Westasien",4,"Asien",1
2014,41,041,"Werd",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8539,"Südkorea",42,"Ostasien",4,"Asien",1
2014,119,119,"Seebach",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",31
2014,102,102,"Wipkingen",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8233,"San Marino",16,"Südeuropa",1,"Europa",1
2014,21,021,"Wollishofen",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8343,"Sambia",26,"Südafrika",2,"Afrika",1
2014,122,122,"Schwamendingen-Mitte",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",3
2014,115,115,"Oerlikon",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8534,"Philippinen",47,"Südostasien",4,"Asien",6
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8331,"Marokko",21,"Nordafrika",2,"Afrika",1
2014,121,121,"Saatlen",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8506,"Sri Lanka",46,"Südasien",4,"Asien",1
2014,33,033,"Friesenberg",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8331,"Marokko",21,"Nordafrika",2,"Afrika",1
2014,122,122,"Schwamendingen-Mitte",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",1
2014,115,115,"Oerlikon",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",3
2014,102,102,"Wipkingen",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8231,"Portugal",15,"Südwesteuropa",1,"Europa",9
2014,102,102,"Wipkingen",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",3
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",7
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8506,"Sri Lanka",46,"Südasien",4,"Asien",1
2014,44,044,"Hard",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8248,"Serbien",17,"Südosteuropa",1,"Europa",19
2014,122,122,"Schwamendingen-Mitte",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",11
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",3
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",1
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",1
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8224,"Malta",16,"Südeuropa",1,"Europa",1
2014,74,074,"Witikon",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8506,"Sri Lanka",46,"Südasien",4,"Asien",1
2014,71,071,"Fluntern",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8506,"Sri Lanka",46,"Südasien",4,"Asien",1
2014,61,061,"Unterstrass",6,9999,"Ausland",9999,"Ausland",99,"Ausland",8506,"Sri Lanka",46,"Südasien",4,"Asien",2
2014,72,072,"Hottingen",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",2
2014,102,102,"Wipkingen",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",1
2014,72,072,"Hottingen",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8230,"Polen",13,"Zentraleuropa",1,"Europa",7
2014,24,024,"Enge",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",1
2014,44,044,"Hard",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",1
2014,23,023,"Leimbach",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",1
2014,21,021,"Wollishofen",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",2
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",43
2014,102,102,"Wipkingen",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",16
2014,121,121,"Saatlen",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",2
2014,44,044,"Hard",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8427,"Mexiko",33,"Zentralamerika",3,"Amerika",2
2014,71,071,"Fluntern",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",18
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8534,"Philippinen",47,"Südostasien",4,"Asien",1
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8231,"Portugal",15,"Südwesteuropa",1,"Europa",33
2014,73,073,"Hirslanden",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",1
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8506,"Sri Lanka",46,"Südasien",4,"Asien",1
2014,111,111,"Affoltern",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",16
2014,41,041,"Werd",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8427,"Mexiko",33,"Zentralamerika",3,"Amerika",1
2014,123,123,"Hirzenbach",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",4
2014,115,115,"Oerlikon",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",35
2014,119,119,"Seebach",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",21
2014,72,072,"Hottingen",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",11
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",1
2014,72,072,"Hottingen",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",19
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,122,122,"Schwamendingen-Mitte",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8232,"Rumänien",17,"Südosteuropa",1,"Europa",1
2014,52,052,"Escher Wyss",5,9999,"Ausland",9999,"Ausland",99,"Ausland",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,24,024,"Enge",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,21,021,"Wollishofen",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",12
2014,101,101,"Höngg",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8232,"Rumänien",17,"Südosteuropa",1,"Europa",5
2014,115,115,"Oerlikon",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8234,"Schweden",11,"Nordeuropa",1,"Europa",10
2014,31,031,"Alt-Wiedikon",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",4
2014,101,101,"Höngg",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",15
2014,51,051,"Gewerbeschule",5,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",6
2014,111,111,"Affoltern",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8525,"Malaysia",47,"Südostasien",4,"Asien",1
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8232,"Rumänien",17,"Südosteuropa",1,"Europa",2
2014,61,061,"Unterstrass",6,9999,"Ausland",9999,"Ausland",99,"Ausland",8234,"Schweden",11,"Nordeuropa",1,"Europa",5
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",15
2014,72,072,"Hottingen",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8232,"Rumänien",17,"Südosteuropa",1,"Europa",2
2014,83,083,"Weinegg",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",3
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",21
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8234,"Schweden",11,"Nordeuropa",1,"Europa",7
2014,119,119,"Seebach",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8232,"Rumänien",17,"Südosteuropa",1,"Europa",7
2014,74,074,"Witikon",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",6
2014,73,073,"Hirslanden",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",5
2014,23,023,"Leimbach",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8234,"Schweden",11,"Nordeuropa",1,"Europa",1
2014,81,081,"Seefeld",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",5
2014,74,074,"Witikon",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8525,"Malaysia",47,"Südostasien",4,"Asien",1
2014,73,073,"Hirslanden",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8525,"Malaysia",47,"Südostasien",4,"Asien",2
2014,41,041,"Werd",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",5
2014,71,071,"Fluntern",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",15
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",13
2014,24,024,"Enge",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8534,"Philippinen",47,"Südostasien",4,"Asien",2
2014,111,111,"Affoltern",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8343,"Sambia",26,"Südafrika",2,"Afrika",1
2014,21,021,"Wollishofen",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8534,"Philippinen",47,"Südostasien",4,"Asien",2
2014,52,052,"Escher Wyss",5,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",14
2014,111,111,"Affoltern",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",4
2014,63,063,"Oberstrass",6,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",7
2014,61,061,"Unterstrass",6,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",22
2014,51,051,"Gewerbeschule",5,9999,"Ausland",9999,"Ausland",99,"Ausland",8525,"Malaysia",47,"Südostasien",4,"Asien",1
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",2
2014,44,044,"Hard",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",12
2014,123,123,"Hirzenbach",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8231,"Portugal",15,"Südwesteuropa",1,"Europa",8
2014,63,063,"Oberstrass",6,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",6
2014,61,061,"Unterstrass",6,9999,"Ausland",9999,"Ausland",99,"Ausland",8264,"Russland",12,"Osteuropa",1,"Europa",2
2014,34,034,"Sihlfeld",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",28
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8229,"Österreich",13,"Zentraleuropa",1,"Europa",14
2014,41,041,"Werd",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",6
2014,21,021,"Wollishofen",2,9999,"Ausland",9999,"Ausland",99,"Ausland",8236,"Spanien",15,"Südwesteuropa",1,"Europa",11
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8436,"Trinidad und Tobago",32,"Karibik",3,"Amerika",1
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",92
2014,51,051,"Gewerbeschule",5,3232,"Balgach",1723,"Wahlkreis Rheintal",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",207
2014,123,123,"Hirzenbach",12,2422,"Balsthal",1102,"Bezirk Thal",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,83,083,"Weinegg",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",70
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8542,"Thailand",47,"Südostasien",4,"Asien",1
2014,42,042,"Langstrasse",4,2422,"Balsthal",1102,"Bezirk Thal",11,"Solothurn",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,3232,"Balgach",1723,"Wahlkreis Rheintal",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,92,092,"Altstetten",9,5242,"Balerna",2106,"Distretto di Mendrisio",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",12
2014,82,082,"Mühlebach",8,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,42,042,"Langstrasse",4,5242,"Balerna",2106,"Distretto di Mendrisio",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",253
2014,72,072,"Hottingen",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",150
2014,63,063,"Oberstrass",6,3232,"Balgach",1723,"Wahlkreis Rheintal",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,101,101,"Höngg",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8537,"Singapur",49,"Südostasien",4,"Asien",8
2014,73,073,"Hirslanden",7,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8265,"Ukraine",12,"Osteuropa",1,"Europa",1
2014,81,081,"Seefeld",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",45
2014,119,119,"Seebach",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8357,"Tunesien",21,"Nordafrika",2,"Afrika",3
2014,21,021,"Wollishofen",2,6031,"Bagnes",2303,"District d'Entremont",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,44,044,"Hard",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8353,"Tansania",22,"Ostafrika",2,"Afrika",1
2014,71,071,"Fluntern",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",117
2014,123,123,"Hirzenbach",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8542,"Thailand",47,"Südostasien",4,"Asien",3
2014,63,063,"Oberstrass",6,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",150
2014,63,063,"Oberstrass",6,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,61,061,"Unterstrass",6,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,31,031,"Alt-Wiedikon",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8353,"Tansania",22,"Ostafrika",2,"Afrika",1
2014,51,051,"Gewerbeschule",5,6031,"Bagnes",2303,"District d'Entremont",23,"Valais / Wallis",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,115,115,"Oerlikon",11,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,24,024,"Enge",2,1701,"Baar",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,21,021,"Wollishofen",2,1701,"Baar",900,"Kanton Zug",9,"Zug",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",7
2014,111,111,"Affoltern",11,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",16
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8357,"Tunesien",21,"Nordafrika",2,"Afrika",4
2014,44,044,"Hard",4,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",5
2014,101,101,"Höngg",10,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,34,034,"Sihlfeld",3,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",3
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",752
2014,92,092,"Altstetten",9,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",8
2014,11,011,"Rathaus",1,9999,"Ausland",9999,"Ausland",99,"Ausland",8265,"Ukraine",12,"Osteuropa",1,"Europa",1
2014,74,074,"Witikon",7,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,31,031,"Alt-Wiedikon",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",214
2014,33,033,"Friesenberg",3,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",2
2014,31,031,"Alt-Wiedikon",3,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",6
2014,41,041,"Werd",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",2
2014,52,052,"Escher Wyss",5,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",58
2014,119,119,"Seebach",11,5324,"Avegno Gordevio",2108,"Distretto di Vallemaggia",21,"Ticino",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",8
2014,71,071,"Fluntern",7,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,44,044,"Hard",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",223
2014,51,051,"Gewerbeschule",5,9999,"Ausland",9999,"Ausland",99,"Ausland",8357,"Tunesien",21,"Nordafrika",2,"Afrika",1
2014,42,042,"Langstrasse",4,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",4
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8349,"Südafrika",26,"Südafrika",2,"Afrika",3
2014,41,041,"Werd",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",65
2014,115,115,"Oerlikon",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8242,"Zypern",17,"Südeuropa",1,"Europa",1
2014,14,014,"City",1,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",54
2014,42,042,"Langstrasse",4,9999,"Ausland",9999,"Ausland",99,"Ausland",8242,"Zypern",17,"Südeuropa",1,"Europa",2
2014,13,013,"Lindenhof",1,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",119
2014,11,011,"Rathaus",1,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",339
2014,122,122,"Schwamendingen-Mitte",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8248,"Serbien",17,"Südosteuropa",1,"Europa",7
2014,33,033,"Friesenberg",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8995,"Unbekannt",99,"Unbekannt",9,"Unzuteilbar",87
2014,115,115,"Oerlikon",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8265,"Ukraine",12,"Osteuropa",1,"Europa",1
2014,111,111,"Affoltern",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8542,"Thailand",47,"Südostasien",4,"Asien",7
2014,21,021,"Wollishofen",2,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8265,"Ukraine",12,"Osteuropa",1,"Europa",1
2014,34,034,"Sihlfeld",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8348,"Somalia",22,"Ostafrika",2,"Afrika",1
2014,33,033,"Friesenberg",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8348,"Somalia",22,"Ostafrika",2,"Afrika",1
2014,122,122,"Schwamendingen-Mitte",12,9999,"Ausland",9999,"Ausland",99,"Ausland",8251,"Slowenien",17,"Südosteuropa",1,"Europa",1
2014,91,091,"Albisrieden",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8537,"Singapur",49,"Südostasien",4,"Asien",6
2014,51,051,"Gewerbeschule",5,9999,"Ausland",9999,"Ausland",99,"Ausland",8353,"Tansania",22,"Ostafrika",2,"Afrika",1
2014,83,083,"Weinegg",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8537,"Singapur",49,"Südostasien",4,"Asien",2
2014,115,115,"Oerlikon",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8244,"Tschechische Republik",13,"Zentraleuropa",1,"Europa",4
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8539,"Südkorea",42,"Ostasien",4,"Asien",1
2014,119,119,"Seebach",11,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",8
2014,101,101,"Höngg",10,9999,"Ausland",9999,"Ausland",99,"Ausland",8251,"Slowenien",17,"Südosteuropa",1,"Europa",2
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",14
2014,61,061,"Unterstrass",6,3291,"Bad Ragaz",1725,"Wahlkreis Sarganserland",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",7
2014,82,082,"Mühlebach",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",3
2014,14,014,"City",1,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,4021,"Baden",1902,"Bezirk Baden",19,"Aargau",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,31,031,"Alt-Wiedikon",3,3291,"Bad Ragaz",1725,"Wahlkreis Sarganserland",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,71,071,"Fluntern",7,9999,"Ausland",9999,"Ausland",99,"Ausland",8239,"Türkei",16,"Südeuropa",1,"Europa",3
2014,14,014,"City",1,3291,"Bad Ragaz",1725,"Wahlkreis Sarganserland",17,"St. Gallen",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",0
2014,91,091,"Albisrieden",9,51,"Bachenbülach",103,"Bezirk Bülach",1,"Zürich",8100,"Schweiz",13,"Zentraleuropa",1,"Europa",1
2014,11,011,"Rathaus",1,9999,"Ausland",9999,"Ausland",99,"Ausland",8353,"Tansania",22,"Ostafrika",2,"Afrika",1
2014,92,092,"Altstetten",9,9999,"Ausland",9999,"Ausland",99,"Ausland",8532,"Vereinigte Arabische Emirate",44,"Westasien",4,"Asien",6
2014,81,081,"Seefeld",8,9999,"Ausland",9999,"Ausland",99,"Ausland",8532,"Vereinigte Arabische Emirate",44,"Westasien",4,"Asien",6
